r,d,y,a,g,z,Equilibrium,C,M,eig_1,eig_2,stability,Colour
0.55,0.24,0.77,0.63,0.29,0.25,1,0.680833394,0,-0.576416733,-0.233933035,stable_node,black
0.55,0.24,0.77,0.63,0.29,0.25,2,0.533912916,0.094871259,0.098670818,-0.69847398,saddle_node,purple
0.55,0.24,0.77,0.63,0.29,0.25,3,0.112284211,0.555323477,-0.226860251,-0.807033161,stable_node,black
0.55,0.24,0.77,0.63,0.3,0.25,1,0.680833394,0,-0.576416733,-0.265264633,stable_node,black
0.55,0.24,0.77,0.63,0.3,0.25,2,0.510603318,0.111059578,0.099240645,-0.704970471,saddle_node,purple
0.55,0.24,0.77,0.63,0.3,0.25,3,0.122098618,0.534002807,-0.205335513,-0.797778441,stable_node,black
0.55,0.24,0.77,0.63,0.31,0.25,1,0.680833394,0,-0.576416733,-0.296596232,stable_node,black
0.55,0.24,0.77,0.63,0.31,0.25,2,0.133324867,0.511228189,-0.182626584,-0.788425738,stable_node,black
0.55,0.24,0.77,0.63,0.31,0.25,3,0.485775732,0.128755314,0.09735995,-0.710286117,saddle_node,purple
0.55,0.24,0.77,0.63,0.32,0.25,1,0.680833394,0,-0.576416733,-0.32792783,stable_node,black
0.55,0.24,0.77,0.63,0.32,0.25,2,0.458924505,0.148488145,0.09276787,-0.714636709,saddle_node,purple
0.55,0.24,0.77,0.63,0.32,0.25,3,0.146466112,0.486471244,-0.158310959,-0.77892069,stable_node,black
0.55,0.24,0.77,0.63,0.33,0.25,1,0.680833394,0,-0.576416733,-0.359259429,stable_node,black
0.55,0.24,0.77,0.63,0.33,0.25,2,0.429167823,0.171185901,0.0848591,-0.718256212,saddle_node,purple
0.55,0.24,0.77,0.63,0.33,0.25,3,0.162401574,0.458805495,-0.131650992,-0.769161455,stable_node,black
0.55,0.24,0.77,0.63,0.34,0.25,1,0.680833394,0,-0.576416733,-0.390591028,stable_node,black
0.55,0.24,0.77,0.63,0.34,0.25,2,0.182956275,0.426300937,-0.10111792,-0.758920811,stable_node,black
0.55,0.24,0.77,0.63,0.34,0.25,3,0.394677963,0.198779993,0.072214539,-0.721481285,saddle_node,purple
0.55,0.24,0.77,0.63,0.35,0.25,1,0.680833394,0,-0.576416733,-0.421922626,stable_node,black
0.55,0.24,0.77,0.63,0.35,0.25,2,0.213566609,0.383186296,-0.062170006,-0.74746654,stable_node,black
0.55,0.24,0.77,0.63,0.35,0.25,3,0.350015723,0.237043162,0.050384245,-0.725135707,saddle_node,purple
0.55,0.24,0.77,0.63,0.36,0.25,1,0.680833394,0,-0.576416733,-0.453254225,stable_node,black
0.55,0.24,0.77,0.63,0.37,0.25,1,0.680833394,0,-0.576416733,-0.484585823,stable_node,black
0.55,0.24,0.77,0.63,0.38,0.25,1,0.680833394,0,-0.576416733,-0.515917422,stable_node,black
0.55,0.24,0.77,0.63,0.39,0.25,1,0.680833394,0,-0.576416733,-0.547249021,stable_node,black
0.55,0.24,0.77,0.63,0.4,0.25,1,0.680833394,0,-0.578580619,-0.576416733,stable_node,black
0.55,0.24,0.77,0.63,0.41,0.25,1,0.680833394,0,-0.609912218,-0.576416733,stable_node,black
0.55,0.24,0.77,0.63,0.42,0.25,1,0.680833394,0,-0.641243816,-0.576416733,stable_node,black
0.55,0.24,0.77,0.63,0.43,0.25,1,0.680833394,0,-0.672575415,-0.576416733,stable_node,black
0.55,0.24,0.77,0.63,0.44,0.25,1,0.680833394,0,-0.703907014,-0.576416733,stable_node,black
0.55,0.24,0.77,0.63,0.45,0.25,1,0.680833394,0,-0.735238612,-0.576416733,stable_node,black
0.55,0.24,0.77,0.63,0.46,0.25,1,0.680833394,0,-0.766570211,-0.576416733,stable_node,black
0.55,0.24,0.77,0.63,0.47,0.25,1,0.680833394,0,-0.797901809,-0.576416733,stable_node,black
0.55,0.24,0.77,0.63,0.48,0.25,1,0.680833394,0,-0.829233408,-0.576416733,stable_node,black
0.55,0.24,0.77,0.63,0.49,0.25,1,0.680833394,0,-0.860565007,-0.576416733,stable_node,black
0.55,0.24,0.77,0.63,0.5,0.25,1,0.680833394,0,-0.891896605,-0.576416733,stable_node,black
0.55,0.24,0.77,0.64,0,0.25,1,0,1,-0.711571345,-1.075928655,stable_node,black
0.55,0.24,0.77,0.64,0,0.25,2,0.680833394,0,-0.576416733,0.681491659,saddle_node,purple
0.55,0.24,0.77,0.64,0.01,0.25,1,0.001826535,0.986680846,-0.696843631,-1.066560016,stable_node,black
0.55,0.24,0.77,0.64,0.01,0.25,2,0.680833394,0,-0.576416733,0.65016006,saddle_node,purple
0.55,0.24,0.77,0.64,0.02,0.25,1,0.003716468,0.973301627,-0.682051175,-1.057208128,stable_node,black
0.55,0.24,0.77,0.64,0.02,0.25,2,0.680833394,0,-0.576416733,0.618828462,saddle_node,purple
0.55,0.24,0.77,0.64,0.03,0.25,1,0.680833394,0,-0.576416733,0.587496863,saddle_node,purple
0.55,0.24,0.77,0.64,0.03,0.25,2,0.005673435,0.959858804,-0.667191533,-1.047872501,stable_node,black
0.55,0.24,0.77,0.64,0.04,0.25,1,0.007701377,0.946348539,-0.652261986,-1.038552665,stable_node,black
0.55,0.24,0.77,0.64,0.04,0.25,2,0.680833394,0,-0.576416733,0.556165264,saddle_node,purple
0.55,0.24,0.77,0.64,0.05,0.25,1,0.680833394,0,-0.576416733,0.524833666,saddle_node,purple
0.55,0.24,0.77,0.64,0.05,0.25,2,0.009804575,0.932766652,-0.637259509,-1.029248162,stable_node,black
0.55,0.24,0.77,0.64,0.06,0.25,1,0.680833394,0,-0.576416733,0.493502067,saddle_node,purple
0.55,0.24,0.77,0.64,0.06,0.25,2,0.011987692,0.919108587,-0.622180746,-1.019958545,stable_node,black
0.55,0.24,0.77,0.64,0.07,0.25,1,0.680833394,0,-0.576416733,0.462170469,saddle_node,purple
0.55,0.24,0.77,0.64,0.07,0.25,2,0.014255815,0.905369358,-0.607021962,-1.010683375,stable_node,black
0.55,0.24,0.77,0.64,0.08,0.25,1,0.680833394,0,-0.576416733,0.43083887,saddle_node,purple
0.55,0.24,0.77,0.64,0.08,0.25,2,0.016614514,0.891543501,-0.591779008,-1.00142222,stable_node,black
0.55,0.24,0.77,0.64,0.09,0.25,1,0.680833394,0,-0.576416733,0.399507271,saddle_node,purple
0.55,0.24,0.77,0.64,0.09,0.25,2,0.019069903,0.877625007,-0.576447261,-0.992174647,stable_node,black
0.55,0.24,0.77,0.64,0.1,0.25,1,0.680833394,0,-0.576416733,0.368175673,saddle_node,purple
0.55,0.24,0.77,0.64,0.1,0.25,2,0.021628709,0.86360725,-0.561021569,-0.982940222,stable_node,black
0.55,0.24,0.77,0.64,0.11,0.25,1,0.680833394,0,-0.576416733,0.336844074,saddle_node,purple
0.55,0.24,0.77,0.64,0.11,0.25,2,0.024298365,0.849482896,-0.545496177,-0.973718501,stable_node,black
0.55,0.24,0.77,0.64,0.12,0.25,1,0.680833394,0,-0.576416733,0.305512476,saddle_node,purple
0.55,0.24,0.77,0.64,0.12,0.25,2,0.027087107,0.835243801,-0.52986464,-0.964509027,stable_node,black
0.55,0.24,0.77,0.64,0.13,0.25,1,0.680833394,0,-0.576416733,0.274180877,saddle_node,purple
0.55,0.24,0.77,0.64,0.13,0.25,2,0.030004097,0.820880887,-0.514119726,-0.955311318,stable_node,black
0.55,0.24,0.77,0.64,0.14,0.25,1,0.680833394,0,-0.576416733,0.242849278,saddle_node,purple
0.55,0.24,0.77,0.64,0.14,0.25,2,0.03305957,0.806383992,-0.498253288,-0.946124863,stable_node,black
0.55,0.24,0.77,0.64,0.15,0.25,1,0.680833394,0,-0.576416733,0.21151768,saddle_node,purple
0.55,0.24,0.77,0.64,0.15,0.25,2,0.03626501,0.79174169,-0.482256119,-0.936949104,stable_node,black
0.55,0.24,0.77,0.64,0.16,0.25,1,0.680833394,0,-0.576416733,0.180186081,saddle_node,purple
0.55,0.24,0.77,0.64,0.16,0.25,2,0.039633362,0.776941071,-0.46611777,-0.927783426,stable_node,black
0.55,0.24,0.77,0.64,0.17,0.25,1,0.680833394,0,-0.576416733,0.148854483,saddle_node,purple
0.55,0.24,0.77,0.64,0.17,0.25,2,0.0431793,0.761967467,-0.449826329,-0.918627136,stable_node,black
0.55,0.24,0.77,0.64,0.18,0.25,1,0.680833394,0,-0.576416733,0.117522884,saddle_node,purple
0.55,0.24,0.77,0.64,0.18,0.25,2,0.046919554,0.746804118,-0.433368141,-0.909479439,stable_node,black
0.55,0.24,0.77,0.64,0.19,0.25,1,0.680833394,0,-0.576416733,0.086191285,saddle_node,purple
0.55,0.24,0.77,0.64,0.19,0.25,2,0.050873322,0.731431743,-0.416727463,-0.900339406,stable_node,black
0.55,0.24,0.77,0.64,0.2,0.25,1,0.680833394,0,-0.576416733,0.054859687,saddle_node,purple
0.55,0.24,0.77,0.64,0.2,0.25,2,0.055062791,0.715828003,-0.399886023,-0.891205933,stable_node,black
0.55,0.24,0.77,0.64,0.21,0.25,1,0.680833394,0,-0.576416733,0.023528088,saddle_node,purple
0.55,0.24,0.77,0.64,0.21,0.25,2,0.059513814,0.699966803,-0.382822444,-0.882077684,stable_node,black
0.55,0.24,0.77,0.64,0.22,0.25,1,0.680833394,0,-0.576416733,-0.00780351,stable_node,black
0.55,0.24,0.77,0.64,0.22,0.25,2,0.06425679,0.683817378,-0.365511509,-0.872953021,stable_node,black
0.55,0.24,0.77,0.64,0.22,0.25,3,0.67647788,0.002652662,0.007540001,-0.584364887,saddle_node,purple
0.55,0.24,0.77,0.64,0.23,0.25,1,0.680833394,0,-0.576416733,-0.039135109,stable_node,black
0.55,0.24,0.77,0.64,0.23,0.25,2,0.069327835,0.667343079,-0.347923162,-0.863829892,stable_node,black
0.55,0.24,0.77,0.64,0.23,0.25,3,0.658723305,0.013540281,0.033233209,-0.611867796,saddle_node,purple
0.55,0.24,0.77,0.64,0.24,0.25,1,0.680833394,0,-0.576416733,-0.070466708,stable_node,black
0.55,0.24,0.77,0.64,0.24,0.25,2,0.074770365,0.650499726,-0.330021172,-0.854705693,stable_node,black
0.55,0.24,0.77,0.64,0.24,0.25,3,0.640506274,0.024842407,0.053117808,-0.633865827,saddle_node,purple
0.55,0.24,0.77,0.64,0.25,0.25,1,0.680833394,0,-0.576416733,-0.101798306,stable_node,black
0.55,0.24,0.77,0.64,0.25,0.25,2,0.621771917,0.036614049,0.068538427,-0.651751073,saddle_node,purple
0.55,0.24,0.77,0.64,0.25,0.25,3,0.080637301,0.633233313,-0.311761271,-0.845577054,stable_node,black
0.55,0.24,0.77,0.64,0.26,0.25,1,0.680833394,0,-0.576416733,-0.133129905,stable_node,black
0.55,0.24,0.77,0.64,0.26,0.25,2,0.086994184,0.61547676,-0.293088517,-0.836439534,stable_node,black
0.55,0.24,0.77,0.64,0.26,0.25,3,0.602452673,0.048923337,0.080341772,-0.666429453,saddle_node,purple
0.55,0.24,0.77,0.64,0.27,0.25,1,0.680833394,0,-0.576416733,-0.164461503,stable_node,black
0.55,0.24,0.77,0.64,0.27,0.25,2,0.093923756,0.597145122,-0.273933421,-0.827287149,stable_node,black
0.55,0.24,0.77,0.64,0.27,0.25,3,0.582463705,0.061856296,0.08908384,-0.678532255,saddle_node,purple
0.55,0.24,0.77,0.64,0.28,0.25,1,0.680833394,0,-0.576416733,-0.195793102,stable_node,black
0.55,0.24,0.77,0.64,0.28,0.25,2,0.561695954,0.075524121,0.095129535,-0.688522361,saddle_node,purple
0.55,0.24,0.77,0.64,0.28,0.25,3,0.101532907,0.578128329,-0.254206082,-0.81811164,stable_node,black
0.55,0.24,0.77,0.64,0.29,0.25,1,0.680833394,0,-0.576416733,-0.227124701,stable_node,black
0.55,0.24,0.77,0.64,0.29,0.25,2,0.540005116,0.090074728,0.098701743,-0.696753837,saddle_node,purple
0.55,0.24,0.77,0.64,0.29,0.25,3,0.109963687,0.558279634,-0.233786882,-0.808901257,stable_node,black
0.55,0.24,0.77,0.64,0.3,0.25,1,0.680833394,0,-0.576416733,-0.258456299,stable_node,black
0.55,0.24,0.77,0.64,0.3,0.25,2,0.517193197,0.105712116,0.099900597,-0.703508861,saddle_node,purple
0.55,0.24,0.77,0.64,0.3,0.25,3,0.119411756,0.53739625,-0.212510918,-0.799638663,stable_node,black
0.55,0.24,0.77,0.64,0.31,0.25,1,0.492975416,0.12273117,0.098697587,-0.709023638,saddle_node,purple
0.55,0.24,0.77,0.64,0.31,0.25,2,0.680833394,0,-0.576416733,-0.289787898,stable_node,black
0.55,0.24,0.77,0.64,0.31,0.25,3,0.130159465,0.515184554,-0.190140115,-0.790297023,stable_node,black
0.55,0.24,0.77,0.64,0.32,0.25,1,0.680833394,0,-0.576416733,-0.321119496,stable_node,black
0.55,0.24,0.77,0.64,0.32,0.25,2,0.466915138,0.141586197,0.094895319,-0.713510916,saddle_node,purple
0.55,0.24,0.77,0.64,0.32,0.25,3,0.142640928,0.491191553,-0.166308416,-0.780832049,stable_node,black
0.55,0.24,0.77,0.64,0.33,0.25,1,0.680833394,0,-0.576416733,-0.352451095,stable_node,black
0.55,0.24,0.77,0.64,0.33,0.25,2,0.438278326,0.163044495,0.088015075,-0.717188443,saddle_node,purple
0.55,0.24,0.77,0.64,0.33,0.25,3,0.15758756,0.464651312,-0.140399363,-0.771163525,stable_node,black
0.55,0.24,0.77,0.64,0.34,0.25,1,0.680833394,0,-0.576416733,-0.383782694,stable_node,black
0.55,0.24,0.77,0.64,0.34,0.25,2,0.405636974,0.188605489,0.076970834,-0.720338264,saddle_node,purple
0.55,0.24,0.77,0.64,0.34,0.25,3,0.176424639,0.434065829,-0.111213051,-0.761123077,stable_node,black
0.55,0.24,0.77,0.64,0.35,0.25,1,0.680833394,0,-0.576416733,-0.415114292,stable_node,black
0.55,0.24,0.77,0.64,0.35,0.25,2,0.202815889,0.395569553,-0.075671462,-0.750242339,stable_node,black
0.55,0.24,0.77,0.64,0.35,0.25,3,0.365324517,0.222136214,0.058779735,-0.723523684,saddle_node,purple
0.55,0.24,0.77,0.64,0.36,0.25,1,0.680833394,0,-0.576416733,-0.446445891,stable_node,black
0.55,0.24,0.77,0.64,0.36,0.25,2,0.287074438,0.29573866,0.00822325,-0.731152906,saddle_node,purple
0.55,0.24,0.77,0.64,0.36,0.25,3,0.26702487,0.317062039,-0.008475838,-0.734193115,stable_node,black
0.55,0.24,0.77,0.64,0.37,0.25,1,0.680833394,0,-0.576416733,-0.477777489,stable_node,black
0.55,0.24,0.77,0.64,0.38,0.25,1,0.680833394,0,-0.576416733,-0.509109088,stable_node,black
0.55,0.24,0.77,0.64,0.39,0.25,1,0.680833394,0,-0.576416733,-0.540440687,stable_node,black
0.55,0.24,0.77,0.64,0.4,0.25,1,0.680833394,0,-0.576416733,-0.571772285,stable_node,black
0.55,0.24,0.77,0.64,0.41,0.25,1,0.680833394,0,-0.603103884,-0.576416733,stable_node,black
0.55,0.24,0.77,0.64,0.42,0.25,1,0.680833394,0,-0.634435482,-0.576416733,stable_node,black
0.55,0.24,0.77,0.64,0.43,0.25,1,0.680833394,0,-0.665767081,-0.576416733,stable_node,black
0.55,0.24,0.77,0.64,0.44,0.25,1,0.680833394,0,-0.69709868,-0.576416733,stable_node,black
0.55,0.24,0.77,0.64,0.45,0.25,1,0.680833394,0,-0.728430278,-0.576416733,stable_node,black
0.55,0.24,0.77,0.64,0.46,0.25,1,0.680833394,0,-0.759761877,-0.576416733,stable_node,black
0.55,0.24,0.77,0.64,0.47,0.25,1,0.680833394,0,-0.791093475,-0.576416733,stable_node,black
0.55,0.24,0.77,0.64,0.48,0.25,1,0.680833394,0,-0.822425074,-0.576416733,stable_node,black
0.55,0.24,0.77,0.64,0.49,0.25,1,0.680833394,0,-0.853756673,-0.576416733,stable_node,black
0.55,0.24,0.77,0.64,0.5,0.25,1,0.680833394,0,-0.885088271,-0.576416733,stable_node,black
0.55,0.24,0.77,0.65,0,0.25,1,0,1,-0.716880369,-1.080619631,stable_node,black
0.55,0.24,0.77,0.65,0,0.25,2,0.680833394,0,-0.576416733,0.688299993,saddle_node,purple
0.55,0.24,0.77,0.65,0.01,0.25,1,0.001804982,0.986708207,-0.702205111,-1.071095538,stable_node,black
0.55,0.24,0.77,0.65,0.01,0.25,2,0.680833394,0,-0.576416733,0.656968394,saddle_node,purple
0.55,0.24,0.77,0.65,0.02,0.25,1,0.003672284,0.973357935,-0.687461882,-1.061592762,stable_node,black
0.55,0.24,0.77,0.65,0.02,0.25,2,0.680833394,0,-0.576416733,0.625636796,saddle_node,purple
0.55,0.24,0.77,0.65,0.03,0.25,1,0.680833394,0,-0.576416733,0.594305197,saddle_node,purple
0.55,0.24,0.77,0.65,0.03,0.25,2,0.005605453,0.959945759,-0.672648431,-1.052110712,stable_node,black
0.55,0.24,0.77,0.65,0.04,0.25,1,0.007608335,0.946467965,-0.657762241,-1.042648819,stable_node,black
0.55,0.24,0.77,0.65,0.04,0.25,2,0.680833394,0,-0.576416733,0.562973598,saddle_node,purple
0.55,0.24,0.77,0.65,0.05,0.25,1,0.680833394,0,-0.576416733,0.531642,saddle_node,purple
0.55,0.24,0.77,0.65,0.05,0.25,2,0.009685104,0.932920515,-0.642800497,-1.033206532,stable_node,black
0.55,0.24,0.77,0.65,0.06,0.25,1,0.680833394,0,-0.576416733,0.500310401,saddle_node,purple
0.55,0.24,0.77,0.65,0.06,0.25,2,0.011840302,0.919299004,-0.627760054,-1.023783316,stable_node,black
0.55,0.24,0.77,0.65,0.07,0.25,1,0.680833394,0,-0.576416733,0.468978803,saddle_node,purple
0.55,0.24,0.77,0.65,0.07,0.25,2,0.014078881,0.905598623,-0.612637406,-1.01437865,stable_node,black
0.55,0.24,0.77,0.65,0.08,0.25,1,0.680833394,0,-0.576416733,0.437647204,saddle_node,purple
0.55,0.24,0.77,0.65,0.08,0.25,2,0.01640626,0.891814098,-0.597428634,-1.004992025,stable_node,black
0.55,0.24,0.77,0.65,0.09,0.25,1,0.680833394,0,-0.576416733,0.406315605,saddle_node,purple
0.55,0.24,0.77,0.65,0.09,0.25,2,0.018828378,0.87793964,-0.582129366,-0.99562294,stable_node,black
0.55,0.24,0.77,0.65,0.1,0.25,1,0.680833394,0,-0.576416733,0.374984007,saddle_node,purple
0.55,0.24,0.77,0.65,0.1,0.25,2,0.02135177,0.863968865,-0.566734714,-0.986270898,stable_node,black
0.55,0.24,0.77,0.65,0.11,0.25,1,0.680833394,0,-0.576416733,0.343652408,saddle_node,purple
0.55,0.24,0.77,0.65,0.11,0.25,2,0.023983643,0.849894719,-0.551239204,-0.9769354,stable_node,black
0.55,0.24,0.77,0.65,0.12,0.25,1,0.680833394,0,-0.576416733,0.31232081,saddle_node,purple
0.55,0.24,0.77,0.65,0.12,0.25,2,0.026731979,0.835709374,-0.535636701,-0.967615943,stable_node,black
0.55,0.24,0.77,0.65,0.13,0.25,1,0.680833394,0,-0.576416733,0.280989211,saddle_node,purple
0.55,0.24,0.77,0.65,0.13,0.25,2,0.029605642,0.821404115,-0.519920304,-0.95831201,stable_node,black
0.55,0.24,0.77,0.65,0.14,0.25,1,0.680833394,0,-0.576416733,0.249657612,saddle_node,purple
0.55,0.24,0.77,0.65,0.14,0.25,2,0.032614526,0.806969199,-0.504082237,-0.949023064,stable_node,black
0.55,0.24,0.77,0.65,0.15,0.25,1,0.680833394,0,-0.576416733,0.218326014,saddle_node,purple
0.55,0.24,0.77,0.65,0.15,0.25,2,0.035769714,0.792393684,-0.488113707,-0.939748535,stable_node,black
0.55,0.24,0.77,0.65,0.16,0.25,1,0.680833394,0,-0.576416733,0.186994415,saddle_node,purple
0.55,0.24,0.77,0.65,0.16,0.25,2,0.03908368,0.777665225,-0.472004732,-0.93048781,stable_node,black
0.55,0.24,0.77,0.65,0.17,0.25,1,0.680833394,0,-0.576416733,0.155662817,saddle_node,purple
0.55,0.24,0.77,0.65,0.17,0.25,2,0.042570543,0.76276982,-0.45574393,-0.921240213,stable_node,black
0.55,0.24,0.77,0.65,0.18,0.25,1,0.680833394,0,-0.576416733,0.124331218,saddle_node,purple
0.55,0.24,0.77,0.65,0.18,0.25,2,0.046246366,0.747691497,-0.439318264,-0.912004987,stable_node,black
0.55,0.24,0.77,0.65,0.19,0.25,1,0.680833394,0,-0.576416733,0.092999619,saddle_node,purple
0.55,0.24,0.77,0.65,0.19,0.25,2,0.050129548,0.732411919,-0.422712716,-0.902781267,stable_node,black
0.55,0.24,0.77,0.65,0.2,0.25,1,0.680833394,0,-0.576416733,0.061668021,saddle_node,purple
0.55,0.24,0.77,0.65,0.2,0.25,2,0.054241301,0.716909887,-0.405909869,-0.893568038,stable_node,black
0.55,0.24,0.77,0.65,0.21,0.25,1,0.680833394,0,-0.576416733,0.030336422,saddle_node,purple
0.55,0.24,0.77,0.65,0.21,0.25,2,0.05860628,0.701160698,-0.388889389,-0.884364095,stable_node,black
0.55,0.24,0.77,0.65,0.22,0.25,1,0.680833394,0,-0.576416733,-9.95176e-4,stable_node,black
0.55,0.24,0.77,0.65,0.22,0.25,2,0.063253392,0.685135315,-0.371627329,-0.875167972,stable_node,black
0.55,0.24,0.77,0.65,0.22,0.25,3,0.680283841,3.31927e-4,9.90789e-4,-0.577456909,saddle_node,purple
0.55,0.24,0.77,0.65,0.23,0.25,1,0.680833394,0,-0.576416733,-0.032326775,stable_node,black
0.55,0.24,0.77,0.65,0.23,0.25,2,0.068216863,0.668799253,-0.354095221,-0.865977857,stable_node,black
0.55,0.24,0.77,0.65,0.23,0.25,3,0.662766415,0.01097166,0.02822245,-0.606379676,saddle_node,purple
0.55,0.24,0.77,0.65,0.24,0.25,1,0.680833394,0,-0.576416733,-0.063658374,stable_node,black
0.55,0.24,0.77,0.65,0.24,0.25,2,0.073537687,0.652111097,-0.336258856,-0.85679146,stable_node,black
0.55,0.24,0.77,0.65,0.24,0.25,3,0.644800789,0.022008739,0.049273582,-0.629411667,saddle_node,purple
0.55,0.24,0.77,0.65,0.25,0.25,1,0.680833394,0,-0.576416733,-0.094989972,stable_node,black
0.55,0.24,0.77,0.65,0.25,0.25,2,0.626335257,0.033494584,0.06563645,-0.648089564,saddle_node,purple
0.55,0.24,0.77,0.65,0.25,0.25,3,0.079265606,0.635020443,-0.318076595,-0.847605844,stable_node,black
0.55,0.24,0.77,0.65,0.26,0.25,1,0.680833394,0,-0.576416733,-0.126321571,stable_node,black
0.55,0.24,0.77,0.65,0.26,0.25,2,0.085461912,0.617464995,-0.29949699,-0.838417153,stable_node,black
0.55,0.24,0.77,0.65,0.26,0.25,3,0.607306495,0.04549254,0.078238154,-0.663395602,saddle_node,purple
0.55,0.24,0.77,0.65,0.27,0.25,1,0.680833394,0,-0.576416733,-0.15765317,stable_node,black
0.55,0.24,0.77,0.65,0.27,0.25,2,0.092203504,0.599366353,-0.280455345,-0.829220225,stable_node,black
0.55,0.24,0.77,0.65,0.27,0.25,3,0.587635494,0.058082099,0.087684832,-0.67600561,saddle_node,purple
0.55,0.24,0.77,0.65,0.28,0.25,1,0.680833394,0,-0.576416733,-0.188984768,stable_node,black
0.55,0.24,0.77,0.65,0.28,0.25,2,0.567221472,0.071365239,0.094377012,-0.68641015,saddle_node,purple
0.55,0.24,0.77,0.65,0.28,0.25,3,0.099588981,0.580623672,-0.260868542,-0.82000797,stable_node,black
0.55,0.24,0.77,0.65,0.29,0.25,1,0.680833394,0,-0.576416733,-0.220316367,stable_node,black
0.55,0.24,0.77,0.65,0.29,0.25,2,0.545932332,0.085476356,0.098566981,-0.694980966,saddle_node,purple
0.55,0.24,0.77,0.65,0.29,0.25,3,0.107748168,0.561103731,-0.240626959,-0.810770376,stable_node,black
0.55,0.24,0.77,0.65,0.3,0.25,1,0.680833394,0,-0.576416733,-0.251647965,stable_node,black
0.55,0.24,0.77,0.65,0.3,0.25,2,0.523588998,0.100598625,0.100383998,-0.702011187,saddle_node,purple
0.55,0.24,0.77,0.65,0.3,0.25,3,0.116857787,0.54062458,-0.219581192,-0.801492796,stable_node,black
0.55,0.24,0.77,0.65,0.31,0.25,1,0.499937928,0.116992738,0.09983508,-0.707742496,saddle_node,purple
0.55,0.24,0.77,0.65,0.31,0.25,2,0.680833394,0,-0.576416733,-0.282979564,stable_node,black
0.55,0.24,0.77,0.65,0.31,0.25,3,0.127168932,0.518926799,-0.197518772,-0.792152848,stable_node,black
0.55,0.24,0.77,0.65,0.32,0.25,1,0.680833394,0,-0.576416733,-0.314311163,stable_node,black
0.55,0.24,0.77,0.65,0.32,0.25,2,0.474598713,0.135051796,0.096776431,-0.712387052,saddle_node,purple
0.55,0.24,0.77,0.65,0.32,0.25,3,0.139059472,0.495618611,-0.174119825,-0.782714257,stable_node,black
0.55,0.24,0.77,0.65,0.33,0.25,1,0.680833394,0,-0.576416733,-0.345642761,stable_node,black
0.55,0.24,0.77,0.65,0.33,0.25,2,0.446951908,0.155419007,0.090829374,-0.716151917,saddle_node,purple
0.55,0.24,0.77,0.65,0.33,0.25,3,0.153146204,0.470058185,-0.148862263,-0.773113185,stable_node,black
0.55,0.24,0.77,0.65,0.34,0.25,1,0.680833394,0,-0.576416733,-0.37697436,stable_node,black
0.55,0.24,0.77,0.65,0.34,0.25,2,0.415854058,0.179287255,0.081147357,-0.719282712,saddle_node,purple
0.55,0.24,0.77,0.65,0.34,0.25,3,0.170569833,0.441054074,-0.12078122,-0.763222122,stable_node,black
0.55,0.24,0.77,0.65,0.35,0.25,1,0.680833394,0,-0.576416733,-0.408305958,stable_node,black
0.55,0.24,0.77,0.65,0.35,0.25,2,0.19396331,0.405845445,-0.087653058,-0.75272211,stable_node,black
0.55,0.24,0.77,0.65,0.35,0.25,3,0.378669345,0.20941887,0.065605409,-0.722196861,saddle_node,purple
0.55,0.24,0.77,0.65,0.36,0.25,1,0.680833394,0,-0.576416733,-0.439637557,stable_node,black
0.55,0.24,0.77,0.65,0.36,0.25,2,0.324581885,0.257203894,0.035182782,-0.726414527,saddle_node,purple
0.55,0.24,0.77,0.65,0.36,0.25,3,0.234139532,0.353043819,-0.040373981,-0.740175829,stable_node,black
0.55,0.24,0.77,0.65,0.37,0.25,1,0.680833394,0,-0.576416733,-0.470969156,stable_node,black
0.55,0.24,0.77,0.65,0.38,0.25,1,0.680833394,0,-0.576416733,-0.502300754,stable_node,black
0.55,0.24,0.77,0.65,0.39,0.25,1,0.680833394,0,-0.576416733,-0.533632353,stable_node,black
0.55,0.24,0.77,0.65,0.4,0.25,1,0.680833394,0,-0.576416733,-0.564963951,stable_node,black
0.55,0.24,0.77,0.65,0.41,0.25,1,0.680833394,0,-0.59629555,-0.576416733,stable_node,black
